DATE,PRCP,TMAX,TMIN,RAIN
20/01/2009,0,39,30,FALSE
21/01/2009,0,40,31,FALSE
22/01/2009,0,39,32,FALSE
23/01/2009,0,41,31,FALSE
24/01/2009,0.04,41,29,TRUE
25/01/2009,0.02,35,29,TRUE
26/01/2009,0,39,25,FALSE
27/01/2009,0.09,42,30,TRUE
28/01/2009,0,46,37,FALSE
29/01/2009,0,47,35,FALSE
30/01/2009,0,49,31,FALSE
31/01/2009,0.02,45,34,TRUE
1/02/2009,0,43,33,FALSE
2/02/2009,0,52,38,FALSE
3/02/2009,0,55,32,FALSE
4/02/2009,0,63,36,FALSE
5/02/2009,0.01,49,38,TRUE
6/02/2009,0.04,44,38,TRUE
7/02/2009,0,42,32,FALSE
8/02/2009,0.01,44,32,TRUE
9/02/2009,0.06,41,33,TRUE
10/02/2009,0.24,39,31,TRUE
11/02/2009,0,46,32,FALSE
12/02/2009,0,46,31,FALSE
13/02/2009,0,45,34,FALSE
14/02/2009,0,47,35,FALSE
15/02/2009,0.05,46,33,TRUE
16/02/2009,0,48,34,FALSE
17/02/2009,0,50,39,FALSE
18/02/2009,0,54,35,FALSE
19/02/2009,0,51,33,FALSE
20/02/2009,0,52,30,FALSE
21/02/2009,0,55,33,FALSE
22/02/2009,0.07,57,43,TRUE
23/02/2009,0.23,57,44,TRUE
24/02/2009,0.34,48,44,TRUE
25/02/2009,0.25,45,32,TRUE
26/02/2009,0.21,38,26,TRUE
27/02/2009,0,47,34,FALSE
28/02/2009,0,54,38,FALSE
1/03/2009,0.3,57,44,TRUE
2/03/2009,0.11,57,44,TRUE
3/03/2009,0.24,55,42,TRUE
4/03/2009,0.03,46,40,TRUE
5/03/2009,0.05,45,34,TRUE
6/03/2009,0,45,28,FALSE
7/03/2009,0.08,45,31,TRUE
8/03/2009,0.32,40,30,TRUE
9/03/2009,0.34,37,31,TRUE
10/03/2009,0,40,27,FALSE
11/03/2009,0,44,26,FALSE
12/03/2009,0,51,29,FALSE
13/03/2009,0,55,33,FALSE
14/03/2009,0.49,45,38,TRUE
15/03/2009,0.69,46,33,TRUE
16/03/2009,0.29,44,35,TRUE
17/03/2009,0.29,46,35,TRUE
18/03/2009,0,54,38,FALSE
19/03/2009,0.08,50,43,TRUE
20/03/2009,0.12,56,36,TRUE
21/03/2009,0,49,29,FALSE
22/03/2009,0.01,49,39,TRUE
23/03/2009,0.07,46,37,TRUE
24/03/2009,0.01,48,40,TRUE
25/03/2009,0.05,47,38,TRUE
26/03/2009,0,52,33,FALSE
27/03/2009,0,51,41,FALSE
28/03/2009,0.38,43,34,TRUE
29/03/2009,0.04,50,34,TRUE
30/03/2009,0,47,38,FALSE
31/03/2009,0.17,48,37,TRUE
1/04/2009,0.39,46,34,TRUE
2/04/2009,0.92,46,39,TRUE
3/04/2009,0.09,50,35,TRUE
4/04/2009,0,57,33,FALSE
5/04/2009,0,69,40,FALSE
6/04/2009,0,70,40,FALSE
7/04/2009,0,66,43,FALSE
8/04/2009,0,53,44,FALSE
9/04/2009,0.03,58,43,TRUE
10/04/2009,0.02,50,44,TRUE
11/04/2009,0.06,51,44,TRUE
12/04/2009,0.83,53,43,TRUE
13/04/2009,0.32,48,37,TRUE
14/04/2009,0.01,52,37,TRUE
15/04/2009,0,54,35,FALSE
16/04/2009,0.01,60,37,TRUE
17/04/2009,0.25,60,43,TRUE
18/04/2009,0,58,38,FALSE
19/04/2009,0,68,47,FALSE
20/04/2009,0,74,47,FALSE
21/04/2009,0,71,48,FALSE
22/04/2009,0.25,53,39,TRUE
23/04/2009,0.06,54,37,TRUE
24/04/2009,0,60,37,FALSE
25/04/2009,0,53,41,FALSE
26/04/2009,0,58,40,FALSE
27/04/2009,0,62,44,FALSE
28/04/2009,0.12,54,45,TRUE
29/04/2009,0,59,44,FALSE
30/04/2009,0,64,41,FALSE
1/05/2009,0,73,45,FALSE
2/05/2009,0.32,66,46,TRUE
3/05/2009,0.01,62,44,TRUE
4/05/2009,0.36,62,45,TRUE
5/05/2009,0.59,56,47,TRUE
6/05/2009,0.89,54,46,TRUE
7/05/2009,0,58,44,FALSE
8/05/2009,0,58,43,FALSE
9/05/2009,0,64,44,FALSE
10/05/2009,0.04,64,45,TRUE
11/05/2009,0.03,61,45,TRUE
12/05/2009,0.04,56,40,TRUE
13/05/2009,0.44,52,42,TRUE
14/05/2009,0.32,55,45,TRUE
15/05/2009,0,66,43,FALSE
16/05/2009,0,76,46,FALSE
17/05/2009,0,75,50,FALSE
18/05/2009,0.45,66,48,TRUE
19/05/2009,0.12,58,46,TRUE
20/05/2009,0,62,46,FALSE
21/05/2009,0,67,45,FALSE
22/05/2009,0,70,49,FALSE
23/05/2009,0,71,49,FALSE
24/05/2009,0,71,47,FALSE
25/05/2009,0,69,47,FALSE
26/05/2009,0,65,52,FALSE
27/05/2009,0,67,46,FALSE
28/05/2009,0,77,48,FALSE
29/05/2009,0,83,55,FALSE
30/05/2009,0,78,53,FALSE
31/05/2009,0,80,54,FALSE
1/06/2009,0,82,53,FALSE
2/06/2009,0,88,61,FALSE
3/06/2009,0,89,64,FALSE
4/06/2009,0,91,60,FALSE
5/06/2009,0,68,56,FALSE
6/06/2009,0,63,55,FALSE
7/06/2009,0,67,53,FALSE
8/06/2009,0,73,52,FALSE
9/06/2009,0,79,56,FALSE
10/06/2009,0,75,54,FALSE
11/06/2009,0,73,55,FALSE
12/06/2009,0,76,56,FALSE
13/06/2009,0,75,53,FALSE
14/06/2009,0,63,54,FALSE
15/06/2009,0,73,54,FALSE
16/06/2009,0,71,55,FALSE
17/06/2009,0,68,57,FALSE
18/06/2009,0.01,72,56,TRUE
19/06/2009,0.09,69,54,TRUE
20/06/2009,0,65,52,FALSE
21/06/2009,0.04,65,51,TRUE
22/06/2009,0.01,68,51,TRUE
23/06/2009,0,72,52,FALSE
24/06/2009,0,72,56,FALSE
25/06/2009,0.03,70,54,TRUE
26/06/2009,0,69,52,FALSE
27/06/2009,0,79,52,FALSE
28/06/2009,0,70,54,FALSE
29/06/2009,0,74,49,FALSE
30/06/2009,0,75,51,FALSE
1/07/2009,0,79,56,FALSE
2/07/2009,0,83,59,FALSE
3/07/2009,0,88,57,FALSE
4/07/2009,0,87,57,FALSE
5/07/2009,0,81,58,FALSE
6/07/2009,0,67,54,FALSE
7/07/2009,0,68,54,FALSE
8/07/2009,0,65,53,FALSE
9/07/2009,0,74,55,FALSE
10/07/2009,0,82,57,FALSE
11/07/2009,0,85,56,FALSE
12/07/2009,0.04,65,56,TRUE
13/07/2009,0.02,64,54,TRUE
14/07/2009,0,71,53,FALSE
15/07/2009,0,81,52,FALSE
16/07/2009,0,87,59,FALSE
17/07/2009,0,90,61,FALSE
18/07/2009,0,78,57,FALSE
19/07/2009,0,77,55,FALSE
20/07/2009,0,81,59,FALSE
21/07/2009,0,87,59,FALSE
22/07/2009,0,73,56,FALSE
23/07/2009,0,69,56,FALSE
24/07/2009,0,79,55,FALSE
25/07/2009,0,86,62,FALSE
26/07/2009,0,89,61,FALSE
27/07/2009,0,94,65,FALSE
28/07/2009,0,97,69,FALSE
29/07/2009,0,103,71,FALSE
30/07/2009,0,96,62,FALSE
31/07/2009,0,84,58,FALSE
1/08/2009,0,90,57,FALSE
2/08/2009,0,89,60,FALSE
3/08/2009,0,83,56,FALSE
4/08/2009,0,73,56,FALSE
5/08/2009,0,68,55,FALSE
6/08/2009,0,70,56,FALSE
7/08/2009,0,65,56,FALSE
8/08/2009,0,66,55,FALSE
9/08/2009,0,76,59,FALSE
10/08/2009,0.13,67,56,TRUE
11/08/2009,0.32,70,59,TRUE
12/08/2009,0.15,73,57,TRUE
13/08/2009,0.16,65,55,TRUE
14/08/2009,0,69,55,FALSE
15/08/2009,0,68,52,FALSE
16/08/2009,0,75,54,FALSE
17/08/2009,0,82,58,FALSE
18/08/2009,0,84,59,FALSE
19/08/2009,0,87,61,FALSE
20/08/2009,0,78,60,FALSE
21/08/2009,0,69,58,FALSE
22/08/2009,0,73,58,FALSE
23/08/2009,0,70,57,FALSE
24/08/2009,0,75,52,FALSE
25/08/2009,0.03,71,54,TRUE
26/08/2009,0,76,55,FALSE
27/08/2009,0,88,54,FALSE
28/08/2009,0.01,78,57,TRUE
29/08/2009,0.36,71,59,TRUE
30/08/2009,0,76,55,FALSE
31/08/2009,0,70,56,FALSE
1/09/2009,0,64,55,FALSE
2/09/2009,0,76,54,FALSE
3/09/2009,0.12,71,56,TRUE
4/09/2009,0,76,55,FALSE
5/09/2009,0.31,66,58,TRUE
6/09/2009,0.93,62,52,TRUE
7/09/2009,0.01,65,54,TRUE
8/09/2009,0,69,51,FALSE
9/09/2009,0.01,74,55,TRUE
10/09/2009,0,73,57,FALSE
11/09/2009,0,87,56,FALSE
12/09/2009,0,83,56,FALSE
13/09/2009,0,76,56,FALSE
14/09/2009,0,70,58,FALSE
15/09/2009,0,78,59,FALSE
16/09/2009,0.01,71,59,TRUE
17/09/2009,0,70,57,FALSE
18/09/2009,0,80,54,FALSE
19/09/2009,0.29,67,57,TRUE
20/09/2009,0,67,50,FALSE
21/09/2009,0,76,49,FALSE
22/09/2009,0,87,53,FALSE
23/09/2009,0,81,55,FALSE
24/09/2009,0,67,51,FALSE
25/09/2009,0,72,49,FALSE
26/09/2009,0,70,50,FALSE
27/09/2009,0,68,48,FALSE
28/09/2009,0,63,45,FALSE
29/09/2009,0.07,59,46,TRUE
30/09/2009,0,59,42,FALSE
1/10/2009,0.08,62,51,TRUE
2/10/2009,0.14,58,47,TRUE
3/10/2009,0,57,44,FALSE
4/10/2009,0,65,48,FALSE
5/10/2009,0,66,43,FALSE
6/10/2009,0,65,42,FALSE
7/10/2009,0,63,44,FALSE
8/10/2009,0,63,44,FALSE
9/10/2009,0,62,48,FALSE
10/10/2009,0,58,45,FALSE
11/10/2009,0,58,41,FALSE
12/10/2009,0,51,42,FALSE
13/10/2009,0.17,59,48,TRUE
14/10/2009,0.51,60,50,TRUE
15/10/2009,0.07,64,49,TRUE
16/10/2009,0.78,61,55,TRUE
17/10/2009,1.24,65,55,TRUE
18/10/2009,0.09,61,52,TRUE
19/10/2009,0,56,47,FALSE
20/10/2009,0,56,43,FALSE
21/10/2009,0.16,62,50,TRUE
22/10/2009,0.02,55,49,TRUE
23/10/2009,0.41,58,48,TRUE
24/10/2009,0,57,42,FALSE
25/10/2009,0.06,48,38,TRUE
26/10/2009,1.21,52,41,TRUE
27/10/2009,0,55,38,FALSE
28/10/2009,0.08,46,39,TRUE
29/10/2009,0.25,55,42,TRUE
30/10/2009,0.23,60,54,TRUE
31/10/2009,0.04,57,45,TRUE
1/11/2009,0,54,41,FALSE
2/11/2009,0.01,54,39,TRUE
3/11/2009,0,55,41,FALSE
4/11/2009,0,63,40,FALSE
5/11/2009,0.38,61,47,TRUE
6/11/2009,1.21,50,42,TRUE
7/11/2009,0.86,47,40,TRUE
8/11/2009,0.07,51,41,TRUE
9/11/2009,0.37,54,45,TRUE
10/11/2009,0.32,52,44,TRUE
11/11/2009,0.05,50,39,TRUE
12/11/2009,0,49,36,FALSE
13/11/2009,0.19,49,34,TRUE
14/11/2009,0,44,32,FALSE
15/11/2009,0.36,54,40,TRUE
16/11/2009,0.77,56,50,TRUE
17/11/2009,0.44,51,40,TRUE
18/11/2009,0.13,49,38,TRUE
19/11/2009,0.7,57,45,TRUE
20/11/2009,0.29,57,41,TRUE
21/11/2009,0.31,47,39,TRUE
22/11/2009,0.55,48,42,TRUE
23/11/2009,0.05,51,43,TRUE
24/11/2009,0.2,51,45,TRUE
25/11/2009,0.16,54,42,TRUE
26/11/2009,1.34,50,45,TRUE
27/11/2009,0,48,38,FALSE
28/11/2009,0,50,39,FALSE
29/11/2009,0,52,47,FALSE
30/11/2009,0.2,51,43,TRUE
1/12/2009,0,47,35,FALSE
2/12/2009,0,46,33,FALSE
3/12/2009,0,45,30,FALSE
4/12/2009,0.04,38,30,TRUE
5/12/2009,0,42,28,FALSE
6/12/2009,0,35,27,FALSE
7/12/2009,0,30,23,FALSE
8/12/2009,0,32,21,FALSE
9/12/2009,0,32,18,FALSE
10/12/2009,0,36,16,FALSE
11/12/2009,0,38,21,FALSE
12/12/2009,0,39,23,FALSE
13/12/2009,0,38,30,FALSE
14/12/2009,0.5,42,36,TRUE
15/12/2009,0.29,48,38,TRUE
16/12/2009,0.43,53,45,TRUE
17/12/2009,0.06,50,43,TRUE
18/12/2009,0.02,52,41,TRUE
19/12/2009,0.41,48,44,TRUE
20/12/2009,0.08,57,45,TRUE
21/12/2009,0.55,52,38,TRUE
22/12/2009,0.02,40,34,TRUE
23/12/2009,0,43,34,FALSE
24/12/2009,0,43,31,FALSE
25/12/2009,0,45,30,FALSE
26/12/2009,0,53,33,FALSE
27/12/2009,0,44,28,FALSE
28/12/2009,0,49,35,FALSE
29/12/2009,0.06,43,30,TRUE
30/12/2009,0.02,46,36,TRUE
31/12/2009,0.27,49,39,TRUE
1/01/2010,0.4,52,45,TRUE
2/01/2010,0.06,47,43,TRUE
3/01/2010,0.03,48,39,TRUE
4/01/2010,0.98,49,44,TRUE
5/01/2010,0.14,50,44,TRUE
6/01/2010,0,50,42,FALSE
7/01/2010,0.04,48,40,TRUE
8/01/2010,0.81,46,39,TRUE
9/01/2010,0.08,54,43,TRUE
10/01/2010,0.09,55,44,TRUE
11/01/2010,1.07,57,45,TRUE
12/01/2010,0.53,53,47,TRUE
13/01/2010,0.27,56,46,TRUE
14/01/2010,0.28,48,45,TRUE
15/01/2010,0.42,51,44,TRUE
16/01/2010,0.02,45,37,TRUE
17/01/2010,0.15,52,42,TRUE
18/01/2010,0,59,49,FALSE
19/01/2010,0.01,60,48,TRUE
20/01/2010,0,57,42,FALSE
21/01/2010,0,56,45,FALSE
22/01/2010,0,48,40,FALSE
23/01/2010,0.09,49,40,TRUE
24/01/2010,0.36,46,37,TRUE
25/01/2010,0.06,54,41,TRUE
26/01/2010,0,48,38,FALSE
27/01/2010,0,49,35,FALSE
28/01/2010,0,55,41,FALSE
29/01/2010,0.02,56,44,TRUE
30/01/2010,0.18,48,43,TRUE
31/01/2010,0.08,49,45,TRUE
1/02/2010,0.08,49,40,TRUE
2/02/2010,0.01,54,40,TRUE
3/02/2010,0.31,50,41,TRUE
4/02/2010,0.08,57,41,TRUE
5/02/2010,0.07,58,45,TRUE
6/02/2010,0.13,56,43,TRUE
7/02/2010,0.15,49,44,TRUE
8/02/2010,0,49,41,FALSE
9/02/2010,0,46,36,FALSE
10/02/2010,0.11,44,31,TRUE
11/02/2010,0.24,54,43,TRUE
12/02/2010,0.38,54,43,TRUE
13/02/2010,0.2,52,45,TRUE
14/02/2010,0.42,53,42,TRUE
15/02/2010,0.07,55,37,TRUE
16/02/2010,0.21,54,43,TRUE
17/02/2010,0,51,39,FALSE
18/02/2010,0,59,39,FALSE
19/02/2010,0,59,39,FALSE
20/02/2010,0,57,35,FALSE
21/02/2010,0,57,36,FALSE
22/02/2010,0,54,33,FALSE
23/02/2010,0.16,48,37,TRUE
24/02/2010,0.33,51,42,TRUE
25/02/2010,0.05,54,44,TRUE
26/02/2010,0.44,52,46,TRUE
27/02/2010,0.08,54,46,TRUE
28/02/2010,0,56,43,FALSE
1/03/2010,0,57,42,FALSE
2/03/2010,0.09,56,46,TRUE
3/03/2010,0,55,41,FALSE
4/03/2010,0.05,53,42,TRUE
5/03/2010,0,57,37,FALSE
6/03/2010,0,59,37,FALSE
7/03/2010,0.06,52,37,TRUE
8/03/2010,0.08,41,32,TRUE
9/03/2010,0,48,28,FALSE
10/03/2010,0.07,50,37,TRUE
11/03/2010,0.38,46,40,TRUE
12/03/2010,0.67,49,39,TRUE
13/03/2010,0.02,49,38,TRUE
14/03/2010,0,53,35,FALSE
15/03/2010,0,65,42,FALSE
16/03/2010,0.08,57,43,TRUE
17/03/2010,0.01,52,40,TRUE
18/03/2010,0,52,38,FALSE
19/03/2010,0,61,37,FALSE
20/03/2010,0,67,37,FALSE
21/03/2010,0.01,56,45,TRUE
22/03/2010,0,55,42,FALSE
23/03/2010,0,57,40,FALSE
24/03/2010,0,68,42,FALSE
25/03/2010,0.62,53,45,TRUE
26/03/2010,0,54,42,FALSE
27/03/2010,0,61,43,FALSE
28/03/2010,0.47,56,46,TRUE
29/03/2010,0.92,50,40,TRUE
30/03/2010,0.23,48,38,TRUE
31/03/2010,0,51,37,FALSE
1/04/2010,0.04,50,40,TRUE
2/04/2010,0.75,50,37,TRUE
3/04/2010,0.17,47,37,TRUE
4/04/2010,0.11,53,40,TRUE
5/04/2010,0.1,51,39,TRUE
6/04/2010,0,52,41,FALSE
7/04/2010,0.15,51,43,TRUE
8/04/2010,0.01,50,39,TRUE
9/04/2010,0,51,38,FALSE
10/04/2010,0,57,34,FALSE
11/04/2010,0,60,44,FALSE
12/04/2010,0,56,47,FALSE
13/04/2010,0.16,57,42,TRUE
14/04/2010,0,60,39,FALSE
15/04/2010,0.02,60,42,TRUE
16/04/2010,0.03,66,45,TRUE
17/04/2010,0.25,61,50,TRUE
18/04/2010,0,70,46,FALSE
19/04/2010,0,69,50,FALSE
20/04/2010,0.06,56,47,TRUE
21/04/2010,0.87,51,43,TRUE
22/04/2010,0,55,42,FALSE
23/04/2010,0.05,58,44,TRUE
24/04/2010,0.08,54,43,TRUE
25/04/2010,0,58,40,FALSE
26/04/2010,0.18,65,48,TRUE
27/04/2010,0.29,55,44,TRUE
28/04/2010,0.13,56,43,TRUE
29/04/2010,0,58,43,FALSE
30/04/2010,0.04,58,44,TRUE
1/05/2010,0.01,56,44,TRUE
2/05/2010,0.32,53,45,TRUE
3/05/2010,0.03,54,41,TRUE
4/05/2010,0.08,53,40,TRUE
5/05/2010,0.1,48,40,TRUE
6/05/2010,0,61,42,FALSE
7/05/2010,0,65,43,FALSE
8/05/2010,0,65,42,FALSE
9/05/2010,0,67,42,FALSE
10/05/2010,0.18,55,45,TRUE
11/05/2010,0,62,46,FALSE
12/05/2010,0,62,47,FALSE
13/05/2010,0,69,44,FALSE
14/05/2010,0,72,48,FALSE
15/05/2010,0,71,47,FALSE
16/05/2010,0.02,71,53,TRUE
17/05/2010,0.01,71,52,TRUE
18/05/2010,0.14,63,50,TRUE
19/05/2010,0.26,68,46,TRUE
20/05/2010,0.21,56,44,TRUE
21/05/2010,0.1,55,45,TRUE
22/05/2010,0.01,61,45,TRUE
23/05/2010,0.03,57,45,TRUE
24/05/2010,0,62,42,FALSE
25/05/2010,0.06,61,50,TRUE
26/05/2010,0.23,57,47,TRUE
27/05/2010,0.11,60,47,TRUE
28/05/2010,0.45,53,50,TRUE
29/05/2010,0.06,54,45,TRUE
30/05/2010,0.11,59,42,TRUE
31/05/2010,0.31,65,52,TRUE
1/06/2010,0.15,62,49,TRUE
2/06/2010,0.37,62,49,TRUE
3/06/2010,0.03,63,46,TRUE
4/06/2010,0.18,61,49,TRUE
5/06/2010,0,69,49,FALSE
6/06/2010,0.33,62,54,TRUE
7/06/2010,0.01,65,53,TRUE
8/06/2010,0.25,69,50,TRUE
9/06/2010,0.25,62,51,TRUE
10/06/2010,0.18,63,51,TRUE
11/06/2010,0.1,64,50,TRUE
12/06/2010,0,74,49,FALSE
13/06/2010,0,70,52,FALSE
14/06/2010,0,65,50,FALSE
15/06/2010,0.19,61,47,TRUE
16/06/2010,0.18,60,48,TRUE
17/06/2010,0,62,51,FALSE
18/06/2010,0,69,52,FALSE
19/06/2010,0.06,57,53,TRUE
20/06/2010,0.21,56,52,TRUE
21/06/2010,0,63,51,FALSE
22/06/2010,0,74,50,FALSE
23/06/2010,0,77,57,FALSE
24/06/2010,0,74,54,FALSE
25/06/2010,0,64,55,FALSE
26/06/2010,0,68,53,FALSE
27/06/2010,0,70,51,FALSE
28/06/2010,0,71,53,FALSE
29/06/2010,0,67,51,FALSE
30/06/2010,0,65,50,FALSE
1/07/2010,0.01,62,52,TRUE
2/07/2010,0.18,65,53,TRUE
3/07/2010,0,68,52,FALSE
4/07/2010,0.11,65,52,TRUE
5/07/2010,0,65,51,FALSE
6/07/2010,0,78,51,FALSE
7/07/2010,0,90,59,FALSE
8/07/2010,0,95,63,FALSE
9/07/2010,0,93,62,FALSE
10/07/2010,0,81,62,FALSE
11/07/2010,0,74,57,FALSE
12/07/2010,0,67,54,FALSE
13/07/2010,0,70,50,FALSE
14/07/2010,0,80,53,FALSE
15/07/2010,0,80,57,FALSE
16/07/2010,0,69,52,FALSE
17/07/2010,0,70,51,FALSE
18/07/2010,0,65,52,FALSE
19/07/2010,0,68,53,FALSE
20/07/2010,0,72,52,FALSE
21/07/2010,0,80,52,FALSE
22/07/2010,0.01,65,54,TRUE
23/07/2010,0,79,51,FALSE
24/07/2010,0,84,55,FALSE
25/07/2010,0,86,57,FALSE
26/07/2010,0,85,57,FALSE
27/07/2010,0,78,53,FALSE
28/07/2010,0,73,53,FALSE
29/07/2010,0,69,54,FALSE
30/07/2010,0,76,53,FALSE
31/07/2010,0,69,53,FALSE
1/08/2010,0,69,55,FALSE
2/08/2010,0,73,54,FALSE
3/08/2010,0,76,54,FALSE
4/08/2010,0,82,56,FALSE
5/08/2010,0.02,83,58,TRUE
6/08/2010,0,67,56,FALSE
7/08/2010,0.19,66,56,TRUE
8/08/2010,0.03,70,56,TRUE
9/08/2010,0,67,56,FALSE
10/08/2010,0,70,54,FALSE
11/08/2010,0,77,55,FALSE
12/08/2010,0,77,54,FALSE
13/08/2010,0,86,59,FALSE
14/08/2010,0,95,66,FALSE
15/08/2010,0,96,64,FALSE
16/08/2010,0,91,58,FALSE
17/08/2010,0,89,57,FALSE
18/08/2010,0,70,57,FALSE
19/08/2010,0,69,54,FALSE
20/08/2010,0,69,52,FALSE
21/08/2010,0.01,71,52,TRUE
22/08/2010,0,69,56,FALSE
23/08/2010,0,75,52,FALSE
24/08/2010,0,84,54,FALSE
25/08/2010,0,86,59,FALSE
26/08/2010,0,69,55,FALSE
27/08/2010,0,70,55,FALSE
28/08/2010,0,69,52,FALSE
29/08/2010,0,66,50,FALSE
30/08/2010,0,71,53,FALSE
31/08/2010,0.39,59,53,TRUE
1/09/2010,0,71,57,FALSE
2/09/2010,0,77,52,FALSE
3/09/2010,0,84,55,FALSE
4/09/2010,0.01,67,53,TRUE
5/09/2010,0,65,53,FALSE
6/09/2010,0.12,61,51,TRUE
7/09/2010,0.26,68,55,TRUE
8/09/2010,0.31,59,54,TRUE
9/09/2010,0.03,62,54,TRUE
10/09/2010,0,63,54,FALSE
11/09/2010,0,65,53,FALSE
12/09/2010,0,70,56,FALSE
13/09/2010,0,69,56,FALSE
14/09/2010,0,69,56,FALSE
15/09/2010,0.14,67,54,TRUE
16/09/2010,0.6,67,59,TRUE
17/09/2010,1.49,64,57,TRUE
18/09/2010,0.78,72,59,TRUE
19/09/2010,0.36,66,58,TRUE
20/09/2010,0.02,64,54,TRUE
21/09/2010,0,65,50,FALSE
22/09/2010,0,66,48,FALSE
23/09/2010,0.26,58,52,TRUE
24/09/2010,0,67,53,FALSE
25/09/2010,0,75,51,FALSE
26/09/2010,0.39,65,59,TRUE
27/09/2010,0.03,71,62,TRUE
28/09/2010,0,67,54,FALSE
29/09/2010,0,65,52,FALSE
30/09/2010,0,71,52,FALSE
1/10/2010,0,64,51,FALSE
2/10/2010,0,65,54,FALSE
3/10/2010,0,60,53,FALSE
4/10/2010,0,60,49,FALSE
5/10/2010,0,63,45,FALSE
6/10/2010,0,68,48,FALSE
7/10/2010,0,62,50,FALSE
8/10/2010,0.12,66,55,TRUE
9/10/2010,1.21,63,56,TRUE
10/10/2010,0.74,63,51,TRUE
11/10/2010,0,60,45,FALSE
12/10/2010,0,63,44,FALSE
13/10/2010,0,65,45,FALSE
14/10/2010,0.12,60,47,TRUE
15/10/2010,0,57,45,FALSE
16/10/2010,0,57,42,FALSE
17/10/2010,0,58,37,FALSE
18/10/2010,0,59,42,FALSE
19/10/2010,0,64,42,FALSE
20/10/2010,0,65,44,FALSE
21/10/2010,0,59,45,FALSE
22/10/2010,0.05,59,50,TRUE
23/10/2010,0.38,59,49,TRUE
24/10/2010,0.72,52,47,TRUE
25/10/2010,1.08,51,44,TRUE
26/10/2010,0.19,48,44,TRUE
27/10/2010,0,61,44,FALSE
28/10/2010,0.07,58,50,TRUE
29/10/2010,0.01,58,46,TRUE
30/10/2010,0.39,51,39,TRUE
31/10/2010,0.16,56,47,TRUE
1/11/2010,1.56,58,49,TRUE
2/11/2010,0.02,63,48,TRUE
3/11/2010,0,74,46,FALSE
4/11/2010,0,65,47,FALSE
5/11/2010,0.17,55,47,TRUE
6/11/2010,0.7,54,47,TRUE
7/11/2010,0.06,55,44,TRUE
8/11/2010,0,51,41,FALSE
9/11/2010,0.22,46,40,TRUE
10/11/2010,0,51,38,FALSE
11/11/2010,0.13,48,37,TRUE
12/11/2010,0,50,38,FALSE
13/11/2010,0.12,48,42,TRUE
14/11/2010,0.27,52,46,TRUE
15/11/2010,0.14,56,48,TRUE
16/11/2010,0,52,46,FALSE
17/11/2010,0.17,50,40,TRUE
18/11/2010,0.2,44,35,TRUE
19/11/2010,0.06,48,39,TRUE
20/11/2010,0,44,33,FALSE
21/11/2010,0.01,37,31,TRUE
22/11/2010,0.15,32,22,TRUE
23/11/2010,0,25,16,FALSE
24/11/2010,0,29,14,FALSE
25/11/2010,0.01,39,28,TRUE
26/11/2010,0.29,47,36,TRUE
27/11/2010,0.01,41,33,TRUE
28/11/2010,0.02,42,35,TRUE
29/11/2010,0.1,44,36,TRUE
30/11/2010,0.64,48,39,TRUE
1/12/2010,0,46,38,FALSE
2/12/2010,0,42,36,FALSE
3/12/2010,0,48,37,FALSE
4/12/2010,0,49,34,FALSE
5/12/2010,0,50,36,FALSE
6/12/2010,0.01,49,38,TRUE
7/12/2010,0.35,54,45,TRUE
8/12/2010,0.51,54,45,TRUE
9/12/2010,0.89,49,43,TRUE
10/12/2010,0,49,41,FALSE
11/12/2010,1.42,51,39,TRUE
12/12/2010,2.19,55,50,TRUE
13/12/2010,0.46,54,47,TRUE
14/12/2010,0.82,49,37,TRUE
15/12/2010,0.11,47,38,TRUE
16/12/2010,0.02,47,37,TRUE
17/12/2010,0,49,40,FALSE
18/12/2010,0.08,48,37,TRUE
19/12/2010,0.14,47,36,TRUE
20/12/2010,0.03,43,36,TRUE
21/12/2010,0.01,51,42,TRUE
22/12/2010,0.01,50,39,TRUE
23/12/2010,0.25,48,39,TRUE
24/12/2010,0.44,51,45,TRUE
25/12/2010,0.32,54,44,TRUE
26/12/2010,0.09,46,38,TRUE
27/12/2010,0.44,44,38,TRUE
28/12/2010,0.01,48,38,TRUE
29/12/2010,0.09,39,33,TRUE
30/12/2010,0,36,25,FALSE
31/12/2010,0,37,21,FALSE
1/01/2011,0,40,26,FALSE
2/01/2011,0,39,25,FALSE
3/01/2011,0,42,27,FALSE
4/01/2011,0.03,38,28,TRUE
5/01/2011,0.12,45,35,TRUE
6/01/2011,0.17,49,44,TRUE
7/01/2011,0.37,48,37,TRUE
8/01/2011,0.03,40,34,TRUE
9/01/2011,0.02,39,31,TRUE
10/01/2011,0,38,30,FALSE
11/01/2011,0.3,39,30,TRUE
12/01/2011,0.81,47,33,TRUE
13/01/2011,0.82,53,43,TRUE
14/01/2011,0.29,54,49,TRUE
15/01/2011,0.45,52,47,TRUE
16/01/2011,0.27,55,50,TRUE
17/01/2011,0.04,50,42,TRUE
18/01/2011,0.08,42,37,TRUE
19/01/2011,0,45,35,FALSE
20/01/2011,0.05,44,33,TRUE
21/01/2011,0.51,49,44,TRUE
22/01/2011,0,49,40,FALSE
23/01/2011,0.04,46,41,TRUE
24/01/2011,0.21,48,44,TRUE
25/01/2011,0,50,43,FALSE
26/01/2011,0,54,39,FALSE
27/01/2011,0,50,37,FALSE
